,InsiderID,NodeCount,EdgeCount,outlierscore,LOFScore
348,106990,2,1,0.02255557,-1
349,82416,3,3,0.117283657,-1
350,98802,2,1,0.02255557,-1
351,82418,3,3,0.117283657,-1
352,98806,7,21,0.338873066,-1
353,115193,2,1,0.02255557,-1
354,115192,2,1,0.02255557,-1
355,115195,2,1,0.02255557,-1
356,115194,2,1,0.02255557,-1
357,74237,3,3,0.117283657,-1
358,98815,3,3,0.117283657,-1
359,98816,3,3,0.117283657,-1
360,74242,3,3,0.117283657,-1
361,107020,2,1,0.02255557,-1
362,90639,2,1,0.02255557,-1
363,90642,2,1,0.02255557,-1
364,74260,7,21,0.338873066,-1
365,98839,2,1,0.02255557,-1
366,107033,2,1,0.02255557,-1
367,74264,3,3,0.117283657,-1
368,115227,3,3,0.117283657,-1
369,74266,2,1,0.02255557,-1
370,90653,2,1,0.02255557,-1
371,107037,2,1,0.02255557,-1
372,82460,2,1,0.02255557,-1
373,115230,3,3,0.117283657,-1
374,115233,3,3,0.117283657,-1
375,82465,3,3,0.117283657,-1
376,74280,2,1,0.02255557,-1
377,98859,2,1,0.02255557,-1
378,115242,2,1,0.02255557,-1
379,98858,2,1,0.02255557,-1
380,115246,2,1,0.02255557,-1
381,98865,2,1,0.02255557,-1
382,98864,6,12,0.527126276,-1
383,115248,2,1,0.02255557,-1
384,115251,2,1,0.02255557,-1
385,115252,2,1,0.02255557,-1
386,98871,6,12,0.527126276,-1
387,115254,3,3,0.117283657,-1
388,90681,4,6,0.244142754,-1
389,74297,2,1,0.02255557,-1
390,90680,3,3,0.117283657,-1
391,98875,6,12,0.527126276,-1
392,90682,4,6,0.244142754,-1
393,90685,4,6,0.244142754,-1
394,90691,2,1,0.02255557,-1
395,107075,3,3,0.117283657,-1
396,74307,2,1,0.02255557,-1
397,107077,3,3,0.117283657,-1
398,107076,3,3,0.117283657,-1
399,90697,2,1,0.02255557,-1
400,107083,5,10,0.325174566,-1
401,90707,2,1,0.02255557,-1
402,98898,2,1,0.02255557,-1
403,90706,2,1,0.02255557,-1
404,90710,4,6,0.244142754,-1
405,74328,7,21,0.338873066,-1
406,90717,5,8,0.348007519,-1
407,90720,5,8,0.348007519,-1
408,90725,4,6,0.244142754,-1
409,74340,2,1,0.02255557,-1
410,90727,4,6,0.244142754,-1
411,98919,3,3,0.117283657,-1
412,107111,2,1,0.02255557,-1
413,90728,4,6,0.244142754,-1
414,90731,3,2,0.32138168,-1
415,98925,2,1,0.02255557,-1
416,90732,2,1,0.02255557,-1
417,74351,3,3,0.117283657,-1
418,90736,4,6,0.244142754,-1
419,98931,3,3,0.117283657,-1
420,98930,3,3,0.117283657,-1
421,74359,3,3,0.117283657,-1
422,90743,7,21,0.338873066,-1
423,74358,3,3,0.117283657,-1
424,90742,7,21,0.338873066,-1
425,90745,7,21,0.338873066,-1
426,115320,2,1,0.02255557,-1
427,90747,2,1,0.02255557,-1
428,115324,4,6,0.244142754,-1
429,82556,4,6,0.244142754,-1
430,74367,2,1,0.02255557,-1
431,82558,4,6,0.244142754,-1
432,82561,4,6,0.244142754,-1
433,115328,4,6,0.244142754,-1
434,90755,2,1,0.02255557,-1
435,74370,2,1,0.02255557,-1
436,90754,2,1,0.02255557,-1
437,74381,2,1,0.02255557,-1
438,90764,2,1,0.02255557,-1
439,82577,2,1,0.02255557,-1
440,107153,2,1,0.02255557,-1
441,74384,2,1,0.02255557,-1
442,107152,2,1,0.02255557,-1
443,90771,5,10,0.325174566,-1
444,90770,5,10,0.325174566,-1
445,90774,5,10,0.325174566,-1
446,107160,3,3,0.117283657,-1
447,107163,3,3,0.117283657,-1
448,90778,2,1,0.02255557,-1
449,115354,2,1,0.02255557,-1
450,107167,3,3,0.117283657,-1
451,98981,2,1,0.02255557,-1
452,74405,5,7,0.621896185,-1
453,107172,2,1,0.02255557,-1
454,98984,3,3,0.117283657,-1
455,115374,2,1,0.02255557,-1
456,90798,2,1,0.02255557,-1
457,98993,3,3,0.117283657,-1
458,98994,3,3,0.117283657,-1
459,98999,2,1,0.02255557,-1
460,74425,2,1,0.02255557,-1
461,90811,2,1,0.02255557,-1
462,107195,2,1,0.02255557,-1
463,74426,3,3,0.117283657,-1
464,99002,2,1,0.02255557,-1
465,90812,2,1,0.02255557,-1
466,107196,2,1,0.02255557,-1
467,115399,2,1,0.02255557,-1
468,115400,2,1,0.02255557,-1
469,115403,2,1,0.02255557,-1
470,107211,2,1,0.02255557,-1
471,115405,2,1,0.02255557,-1
472,82637,4,6,0.244142754,-1
473,115404,2,1,0.02255557,-1
474,107212,2,1,0.02255557,-1
475,82639,4,6,0.244142754,-1
476,115406,2,1,0.02255557,-1
477,82638,4,6,0.244142754,-1
478,99025,6,12,0.527126276,-1
479,82641,2,1,0.02255557,-1
480,82640,4,6,0.244142754,-1
481,115411,2,1,0.02255557,-1
482,82642,2,1,0.02255557,-1
483,115413,2,1,0.02255557,-1
484,115415,2,1,0.02255557,-1
485,90839,2,1,0.02255557,-1
486,115416,2,1,0.02255557,-1
487,90842,5,10,0.325174566,-1
488,107229,2,1,0.02255557,-1
489,90845,3,3,0.117283657,-1
490,90844,5,10,0.325174566,-1
491,115424,2,1,0.02255557,-1
492,115427,2,1,0.02255557,-1
493,115426,5,10,0.325174566,-1
494,99045,2,1,0.02255557,-1
495,82661,2,1,0.02255557,-1
496,82660,2,1,0.02255557,-1
497,115433,5,10,0.325174566,-1
498,90859,2,1,0.02255557,-1
499,115435,5,10,0.325174566,-1
500,82666,2,1,0.02255557,-1
501,115434,5,10,0.325174566,-1
502,115436,5,10,0.325174566,-1
503,82673,2,1,0.02255557,-1
504,90867,7,12,1.575191498,-535574318
505,82678,2,1,0.02255557,-1
506,99065,2,1,0.02255557,-1
507,82680,2,1,0.02255557,-1
508,90875,3,3,0.117283657,-1
509,99067,2,1,0.02255557,-1
510,115450,5,10,0.325174566,-1
511,115453,2,1,0.02255557,-1
512,74495,2,1,0.02255557,-1
513,90879,3,3,0.117283657,-1
514,74494,2,1,0.02255557,-1
515,99074,3,3,0.117283657,-1
516,99077,3,3,0.117283657,-1
517,115461,5,10,0.325174566,-1
518,115460,5,10,0.325174566,-1
519,115463,5,10,0.325174566,-1
520,115462,5,10,0.325174566,-1
521,115466,2,1,0.02255557,-1
522,90893,2,1,0.02255557,-1
523,115469,2,1,0.02255557,-1
524,99084,3,3,0.117283657,-1
525,115474,2,1,0.02255557,-1
526,115479,3,3,0.117283657,-1
527,82711,2,1,0.02255557,-1
528,99097,9,36,0.036847997,-1
529,99101,9,36,0.036847997,-1
530,99103,8,24,0.711350122,-1
531,99102,8,24,0.711350122,-1
532,99105,9,36,0.036847997,-1
533,99104,9,36,0.036847997,-1
534,99107,9,36,0.036847997,-1
535,115491,2,1,0.02255557,-1
536,99106,9,36,0.036847997,-1
537,115490,2,1,0.02255557,-1
538,115493,2,1,0.02255557,-1
539,99108,9,36,0.036847997,-1
540,115492,2,1,0.02255557,-1
541,115495,2,1,0.02255557,-1
542,115494,2,1,0.02255557,-1
543,99113,9,36,0.036847997,-1
544,115496,2,1,0.02255557,-1
545,115498,2,1,0.02255557,-1
546,90925,2,1,0.02255557,-1
547,115502,2,1,0.02255557,-1
548,90929,3,3,0.117283657,-1
549,74545,2,1,0.02255557,-1
550,74544,2,1,0.02255557,-1
551,74547,4,6,0.244142754,-1
552,99125,7,21,0.338873066,-1
553,90935,2,1,0.02255557,-1
554,99127,7,21,0.338873066,-1
555,115511,2,1,0.02255557,-1
556,99128,7,21,0.338873066,-1
557,115514,2,1,0.02255557,-1
558,99133,7,21,0.338873066,-1
559,115517,2,1,0.02255557,-1
560,99132,7,21,0.338873066,-1
561,115516,2,1,0.02255557,-1
562,99135,7,21,0.338873066,-1
563,99134,7,21,0.338873066,-1
564,115523,6,15,0.357563629,-1
565,115525,6,15,0.357563629,-1
566,99140,2,1,0.02255557,-1
567,74567,2,1,0.02255557,-1
568,115527,6,15,0.357563629,-1
569,99142,2,1,0.02255557,-1
570,74569,2,1,0.02255557,-1
571,115528,6,15,0.357563629,-1
572,107339,2,1,0.02255557,-1
573,90954,5,10,0.325174566,-1
574,115530,2,1,0.02255557,-1
575,107338,3,3,0.117283657,-1
576,74573,2,1,0.02255557,-1
577,107340,2,1,0.02255557,-1
578,74574,2,1,0.02255557,-1
579,74576,4,6,0.244142754,-1
580,115536,2,1,0.02255557,-1
581,99155,2,1,0.02255557,-1
582,74579,4,6,0.244142754,-1
583,115539,2,1,0.02255557,-1
584,107346,2,1,0.02255557,-1
585,99154,2,1,0.02255557,-1
586,90965,6,15,0.357563629,-1
587,99163,3,3,0.117283657,-1
588,99162,3,3,0.117283657,-1
589,107357,2,1,0.02255557,-1
590,99165,2,1,0.02255557,-1
591,107356,2,1,0.02255557,-1
592,82783,2,1,0.02255557,-1
593,99166,14,91,1.174563205,-445688405
594,90974,3,3,0.117283657,-1
595,99169,14,91,1.174563205,-445688405
596,115553,2,1,0.02255557,-1
597,99168,14,91,1.174563205,-445688405
598,115552,2,1,0.02255557,-1
599,82784,3,3,0.117283657,-1
600,82787,3,3,0.117283657,-1
601,99170,3,3,0.117283657,-1
602,115557,2,1,0.02255557,-1
603,115556,2,1,0.02255557,-1
604,107367,2,1,0.02255557,-1
605,90983,2,1,0.02255557,-1
606,99174,2,1,0.02255557,-1
607,90982,2,1,0.02255557,-1
608,107368,2,1,0.02255557,-1
609,99179,2,1,0.02255557,-1
610,99181,2,1,0.02255557,-1
611,90989,3,3,0.117283657,-1
612,99180,2,1,0.02255557,-1
613,82801,2,1,0.02255557,-1
614,99184,2,1,0.02255557,-1
615,82803,2,1,0.02255557,-1
616,82805,2,1,0.02255557,-1
617,115576,2,1,0.02255557,-1
618,107386,4,4,0.496068299,-1
619,107388,6,15,0.357563629,-1
620,91004,2,1,0.02255557,-1
621,82815,3,3,0.117283657,-1
622,107391,6,15,0.357563629,-1
623,107390,6,15,0.357563629,-1
624,107393,2,1,0.02255557,-1
625,115584,3,3,0.117283657,-1
626,107392,2,1,0.02255557,-1
627,82819,6,15,0.357563629,-1
628,107395,6,15,0.357563629,-1
629,82818,3,3,0.117283657,-1
630,107394,6,15,0.357563629,-1
631,82821,6,15,0.357563629,-1
632,82820,6,15,0.357563629,-1
633,82823,6,15,0.357563629,-1
634,107399,3,3,0.117283657,-1
635,82822,6,15,0.357563629,-1
636,107398,6,15,0.357563629,-1
637,82825,6,15,0.357563629,-1
638,107400,3,3,0.117283657,-1
639,82827,3,3,0.117283657,-1
640,115595,3,3,0.117283657,-1
641,115594,3,3,0.117283657,-1
642,107404,2,1,0.02255557,-1
643,115601,6,15,0.357563629,-1
644,107409,5,10,0.325174566,-1
645,74643,2,1,0.02255557,-1
646,107411,5,10,0.325174566,-1
647,115602,6,15,0.357563629,-1
648,107412,5,10,0.325174566,-1
649,107415,7,21,0.338873066,-1
650,74646,2,1,0.02255557,-1
651,107417,2,1,0.02255557,-1
652,107416,7,21,0.338873066,-1
653,107419,7,21,0.338873066,-1
654,107425,7,21,0.338873066,-1
655,82848,2,1,0.02255557,-1
656,107424,2,1,0.02255557,-1
657,107427,5,10,0.325174566,-1
658,107426,2,1,0.02255557,-1
659,99237,2,1,0.02255557,-1
660,107429,5,10,0.325174566,-1
661,82855,2,1,0.02255557,-1
662,115623,6,15,0.357563629,-1
663,99238,2,1,0.02255557,-1
664,82854,2,1,0.02255557,-1
665,115625,6,15,0.357563629,-1
666,115624,6,15,0.357563629,-1
667,82859,2,1,0.02255557,-1
668,91051,3,3,0.117283657,-1
669,82858,3,3,0.117283657,-1
670,115626,6,15,0.357563629,-1
671,74671,2,1,0.02255557,-1
672,99246,2,1,0.02255557,-1
673,99249,3,3,0.117283657,-1
674,115632,3,3,0.117283657,-1
675,99250,3,3,0.117283657,-1
676,115634,3,3,0.117283657,-1
677,115637,3,3,0.117283657,-1
678,99252,4,4,0.496068299,-1
679,82871,2,1,0.02255557,-1
680,91063,3,3,0.117283657,-1
681,99255,3,3,0.117283657,-1
682,82870,2,1,0.02255557,-1
683,115641,2,1,0.02255557,-1
684,91064,3,3,0.117283657,-1
685,107451,2,1,0.02255557,-1
686,82875,2,1,0.02255557,-1
687,107450,2,1,0.02255557,-1
688,82876,2,1,0.02255557,-1
689,107452,2,1,0.02255557,-1
690,107455,2,1,0.02255557,-1
691,115647,2,1,0.02255557,-1
692,107457,2,1,0.02255557,-1
693,115649,2,1,0.02255557,-1
694,115648,2,1,0.02255557,-1
695,99272,3,3,0.117283657,-1
696,74701,2,1,0.02255557,-1
697,99276,2,1,0.02255557,-1
698,82895,5,10,0.325174566,-1
699,82900,5,10,0.325174566,-1
700,82902,5,10,0.325174566,-1
701,82907,4,6,0.244142754,-1
702,107483,2,1,0.02255557,-1
703,82909,5,10,0.325174566,-1
704,74716,4,6,0.244142754,-1
705,82908,5,10,0.325174566,-1
706,82910,3,3,0.117283657,-1
707,91102,3,3,0.117283657,-1
708,74721,2,1,0.02255557,-1
709,91107,3,3,0.117283657,-1
710,91109,3,3,0.117283657,-1
711,82916,4,6,0.244142754,-1
712,82920,3,3,0.117283657,-1
713,82923,2,1,0.02255557,-1
714,107499,2,1,0.02255557,-1
715,91116,7,21,0.338873066,-1
716,74732,2,1,0.02255557,-1
717,82927,3,3,0.117283657,-1
718,107502,2,1,0.02255557,-1
719,91121,4,6,0.244142754,-1
720,99312,2,1,0.02255557,-1
721,82930,2,1,0.02255557,-1
722,91125,7,21,0.338873066,-1
723,107511,2,1,0.02255557,-1
724,91126,7,21,0.338873066,-1
725,82937,2,1,0.02255557,-1
726,115704,2,1,0.02255557,-1
727,107512,2,1,0.02255557,-1
728,107515,2,1,0.02255557,-1
729,115706,2,1,0.02255557,-1
730,82938,2,1,0.02255557,-1
731,107516,2,1,0.02255557,-1
732,82942,2,1,0.02255557,-1
733,91143,2,1,0.02255557,-1
734,74762,2,1,0.02255557,-1
735,91153,7,21,0.338873066,-1
736,99344,2,1,0.02255557,-1
737,107536,3,3,0.117283657,-1
738,99347,2,1,0.02255557,-1
739,91157,7,21,0.338873066,-1
740,107541,5,10,0.325174566,-1
741,82964,2,1,0.02255557,-1
742,99348,2,1,0.02255557,-1
743,82967,2,1,0.02255557,-1
744,115735,2,1,0.02255557,-1
745,107542,5,10,0.325174566,-1
746,107545,5,10,0.325174566,-1
747,107544,5,10,0.325174566,-1
748,82970,4,6,0.244142754,-1
749,107546,5,10,0.325174566,-1
750,74783,2,1,0.02255557,-1
751,107551,3,3,0.117283657,-1
752,99358,2,1,0.02255557,-1
753,82977,12,65,0.887302396,-1
754,82976,12,65,0.887302396,-1
755,107552,3,3,0.117283657,-1
756,82979,16,120,1.494809478,-1
757,91171,3,3,0.117283657,-1
758,82978,12,65,0.887302396,-1
759,107557,2,1,0.02255557,-1
760,91174,3,3,0.117283657,-1
761,107558,2,1,0.02255557,-1
762,91176,3,3,0.117283657,-1
763,99371,2,1,0.02255557,-1
764,99373,5,10,0.325174566,-1
765,99372,2,1,0.02255557,-1
766,107567,3,3,0.117283657,-1
767,99375,5,10,0.325174566,-1
768,99374,5,10,0.325174566,-1
769,82993,19,134,2.901048616,-487313025.7
770,82992,2,1,0.02255557,-1
771,99376,5,10,0.325174566,-1
