InsiderID,NodeCount,EdgeCount,outlierscore,LOFScore,TotalOutlierScore
82851,3,3,0.106617911,-1.0,1.106617911
99243,7,21,0.308660199,-1.0,1.308660199
132018,4,6,0.228897041,-1.0,1.228897041
82864,3,3,0.106617911,-1.0,1.106617911
132017,4,6,0.228897041,-1.0,1.228897041
99263,2,1,0.027784397,-1.0,1.027784397
115647,2,1,0.027784397,-1.0,1.027784397
115648,2,1,0.027784397,-1.0,1.027784397
132033,5,10,0.305969234,-1.0,1.305969234
115650,2,1,0.027784397,-1.0,1.027784397
99266,2,1,0.027784397,-1.0,1.027784397
132042,2,1,0.027784397,-1.0,1.027784397
132040,2,1,0.027784397,-1.0,1.027784397
82890,2,1,0.027784397,-1.0,1.027784397
82893,2,1,0.027784397,-1.0,1.027784397
82892,3,3,0.106617911,-1.0,1.106617911
132050,4,6,0.228897041,-1.0,1.228897041
132051,4,6,0.228897041,-1.0,1.228897041
132048,2,1,0.027784397,-1.0,1.027784397
132055,7,21,0.308660199,-1.0,1.308660199
132059,2,1,0.027784397,-1.0,1.027784397
99293,2,1,0.027784397,-1.0,1.027784397
132062,3,3,0.106617911,-1.0,1.106617911
132060,3,3,0.106617911,-1.0,1.106617911
132061,2,1,0.027784397,-1.0,1.027784397
99296,4,6,0.228897041,-1.0,1.228897041
82917,5,10,0.305969234,-1.0,1.305969234
99305,6,15,0.3339168,-1.0,1.3339168
82923,4,6,0.228897041,-1.0,1.228897041
115695,2,1,0.027784397,-1.0,1.027784397
115699,2,1,0.027784397,-1.0,1.027784397
82935,4,6,0.228897041,-1.0,1.228897041
132090,26,325,2.728663302,-3.301393761E8,3.3013937882866335E8
82937,3,3,0.106617911,-1.0,1.106617911
115705,2,1,0.027784397,-1.0,1.027784397
115704,2,1,0.027784397,-1.0,1.027784397
82938,3,3,0.106617911,-1.0,1.106617911
115709,2,1,0.027784397,-1.0,1.027784397
115708,2,1,0.027784397,-1.0,1.027784397
82943,2,1,0.027784397,-1.0,1.027784397
82946,6,15,0.3339168,-1.0,1.3339168
82950,3,3,0.106617911,-1.0,1.106617911
115721,2,1,0.027784397,-1.0,1.027784397
82956,2,1,0.027784397,-1.0,1.027784397
132108,9,36,0.043502616,-1.0,1.043502616
132114,2,1,0.027784397,-1.0,1.027784397
99344,2,1,0.027784397,-1.0,1.027784397
132118,9,36,0.043502616,-1.0,1.043502616
82964,4,6,0.228897041,-1.0,1.228897041
82966,6,15,0.3339168,-1.0,1.3339168
132117,9,36,0.043502616,-1.0,1.043502616
82969,4,6,0.228897041,-1.0,1.228897041
82971,2,1,0.027784397,-1.0,1.027784397
132126,9,36,0.043502616,-1.0,1.043502616
132127,9,36,0.043502616,-1.0,1.043502616
132124,9,36,0.043502616,-1.0,1.043502616
99358,2,1,0.027784397,-1.0,1.027784397
132125,9,36,0.043502616,-1.0,1.043502616
99363,2,1,0.027784397,-1.0,1.027784397
82981,11,55,0.608551102,-1.0,1.6085511019999998
132134,9,36,0.043502616,-1.0,1.043502616
132135,3,3,0.106617911,-1.0,1.106617911
82985,5,10,0.305969234,-1.0,1.305969234
132139,2,1,0.027784397,-1.0,1.027784397
132136,4,6,0.228897041,-1.0,1.228897041
132142,2,1,0.027784397,-1.0,1.027784397
132147,2,1,0.027784397,-1.0,1.027784397
132145,4,6,0.228897041,-1.0,1.228897041
82999,4,6,0.228897041,-1.0,1.228897041
115771,6,15,0.3339168,-1.0,1.3339168
83003,6,15,0.3339168,-1.0,1.3339168
83002,6,15,0.3339168,-1.0,1.3339168
132153,2,1,0.027784397,-1.0,1.027784397
83004,6,15,0.3339168,-1.0,1.3339168
99391,6,15,0.3339168,-1.0,1.3339168
99395,12,65,0.91273798,-1.0,1.91273798
99394,12,65,0.91273798,-1.0,1.91273798
83012,5,10,0.305969234,-1.0,1.305969234
132165,2,1,0.027784397,-1.0,1.027784397
115784,5,10,0.305969234,-1.0,1.305969234
132168,2,1,0.027784397,-1.0,1.027784397
99403,8,28,0.210492607,-1.0,1.210492607
99402,8,28,0.210492607,-1.0,1.210492607
115786,2,1,0.027784397,-1.0,1.027784397
115803,5,10,0.305969234,-1.0,1.305969234
132193,2,1,0.027784397,-1.0,1.027784397
132196,2,1,0.027784397,-1.0,1.027784397
99436,2,1,0.027784397,-1.0,1.027784397
132210,5,10,0.305969234,-1.0,1.305969234
132214,7,21,0.308660199,-1.0,1.308660199
132217,5,10,0.305969234,-1.0,1.305969234
115841,5,10,0.305969234,-1.0,1.305969234
132226,5,10,0.305969234,-1.0,1.305969234
115840,5,10,0.305969234,-1.0,1.305969234
115843,5,10,0.305969234,-1.0,1.305969234
132225,5,10,0.305969234,-1.0,1.305969234
83074,3,3,0.106617911,-1.0,1.106617911
83079,4,5,0.155591768,-1.0,1.155591768
115846,5,10,0.305969234,-1.0,1.305969234
115848,5,10,0.305969234,-1.0,1.305969234
132232,3,3,0.106617911,-1.0,1.106617911
99475,3,3,0.106617911,-1.0,1.106617911
83102,2,1,0.027784397,-1.0,1.027784397
132257,2,1,0.027784397,-1.0,1.027784397
115877,2,1,0.027784397,-1.0,1.027784397
132266,9,36,0.043502616,-1.0,1.043502616
132271,3,3,0.106617911,-1.0,1.106617911
132278,3,3,0.106617911,-1.0,1.106617911
132276,3,3,0.106617911,-1.0,1.106617911
132277,3,3,0.106617911,-1.0,1.106617911
132281,3,3,0.106617911,-1.0,1.106617911
132286,2,1,0.027784397,-1.0,1.027784397
132291,2,1,0.027784397,-1.0,1.027784397
83139,2,1,0.027784397,-1.0,1.027784397
132288,2,1,0.027784397,-1.0,1.027784397
132292,2,1,0.027784397,-1.0,1.027784397
132293,2,1,0.027784397,-1.0,1.027784397
132298,2,1,0.027784397,-1.0,1.027784397
132297,2,1,0.027784397,-1.0,1.027784397
132300,3,3,0.106617911,-1.0,1.106617911
115923,2,1,0.027784397,-1.0,1.027784397
99541,3,3,0.106617911,-1.0,1.106617911
132310,2,1,0.027784397,-1.0,1.027784397
83156,2,1,0.027784397,-1.0,1.027784397
132314,4,6,0.228897041,-1.0,1.228897041
132315,4,6,0.228897041,-1.0,1.228897041
132312,4,6,0.228897041,-1.0,1.228897041
83163,2,1,0.027784397,-1.0,1.027784397
132313,4,6,0.228897041,-1.0,1.228897041
83164,6,15,0.3339168,-1.0,1.3339168
83170,2,1,0.027784397,-1.0,1.027784397
83172,3,3,0.106617911,-1.0,1.106617911
99565,3,3,0.106617911,-1.0,1.106617911
132332,2,1,0.027784397,-1.0,1.027784397
99571,2,1,0.027784397,-1.0,1.027784397
