InsiderID,NodeCount,EdgeCount,outlierscore,LOFScore,TotalOutlierScore
75262,6,15,0.357563629,-1.0,1.357563629
116225,2,1,0.02255557,-1.0,1.02255557
75265,6,15,0.357563629,-1.0,1.357563629
75264,6,15,0.357563629,-1.0,1.357563629
99843,4,6,0.244142754,-1.0,1.244142754
91651,2,1,0.02255557,-1.0,1.02255557
99842,4,6,0.244142754,-1.0,1.244142754
91652,2,1,0.02255557,-1.0,1.02255557
75268,6,15,0.357563629,-1.0,1.357563629
116230,2,1,0.02255557,-1.0,1.02255557
108043,2,1,0.02255557,-1.0,1.02255557
108042,2,1,0.02255557,-1.0,1.02255557
99854,5,9,0.01427602,-1.0,1.01427602
116241,3,3,0.117283657,-1.0,1.117283657
116240,3,3,0.117283657,-1.0,1.117283657
83472,3,3,0.117283657,-1.0,1.117283657
116243,3,3,0.117283657,-1.0,1.117283657
91666,2,1,0.02255557,-1.0,1.02255557
75285,2,1,0.02255557,-1.0,1.02255557
116247,2,1,0.02255557,-1.0,1.02255557
108054,2,1,0.02255557,-1.0,1.02255557
83481,2,1,0.02255557,-1.0,1.02255557
99864,4,4,0.496068299,-1.0,1.496068299
116248,2,1,0.02255557,-1.0,1.02255557
83483,2,1,0.02255557,-1.0,1.02255557
99867,2,1,0.02255557,-1.0,1.02255557
83484,2,1,0.02255557,-1.0,1.02255557
99868,2,1,0.02255557,-1.0,1.02255557
83489,4,4,0.496068299,-1.0,1.496068299
83488,3,3,0.117283657,-1.0,1.117283657
99875,7,18,0.512145994,-1.0,1.512145994
99874,2,1,0.02255557,-1.0,1.02255557
83490,2,1,0.02255557,-1.0,1.02255557
116261,3,3,0.117283657,-1.0,1.117283657
99879,6,13,0.287371965,-6.436936774E7,6.4369368027371965E7
116262,3,3,0.117283657,-1.0,1.117283657
116265,2,1,0.02255557,-1.0,1.02255557
99881,7,18,0.512145994,-1.0,1.512145994
116264,2,1,0.02255557,-1.0,1.02255557
99880,9,25,1.545599713,-2.093863638E8,2.093863653455997E8
99883,8,21,1.114611672,-1.910011318,3.02462299
99882,7,17,0.692704431,-4.964716845E7,4.9647169142704435E7
108076,2,1,0.02255557,-1.0,1.02255557
91703,2,1,0.02255557,-1.0,1.02255557
83511,2,1,0.02255557,-1.0,1.02255557
91702,2,1,0.02255557,-1.0,1.02255557
108089,4,6,0.244142754,-1.0,1.244142754
99896,2,1,0.02255557,-1.0,1.02255557
83512,2,1,0.02255557,-1.0,1.02255557
91707,4,6,0.244142754,-1.0,1.244142754
108090,4,6,0.244142754,-1.0,1.244142754
